folder	file_name	genus	species	data_source	country	specimen_id	mask_percent	class_1	conf_1	class_2	conf_2	class_3	conf_3	class_4	conf_4	class_5	conf_5
2018 November	DSC_0228-KATP1.JPG	Characidium	cf.pellucidum	field	Peru	CV2-444	2.01568603515625	Characidium	95.5	Gymnotus	2.25	Hyphessobrycon	0.78	Creagrutus	0.53	Bryconops	0.41
2018 November	DSC_0229-KATP2.JPG	Bryconops	caudomaculatus	field	Peru	CV2-446	9.2987060546875	Hyphessobrycon	19.58	Knodus	13.37	Creagrutus	13.24	Charax	10.44	Gymnotus	10.14
2018 November	DSC_0230-KANT5.JPG	Hyphessobrycon	cf. margitae	field	Peru	CV2-393	3.89251708984375	Hyphessobrycon	99.34	Hemigrammus	0.43	Gymnotus	0.05	Bunocephalus	0.03	Charax	0.03
2018 November	DSC_0230-KATP2.JPG	Knodus	caquetae	field	Peru	CV2-447	6.3323974609375	Hyphessobrycon	24.1	Bario	20.31	Moenkhausia	20.18	Astyanax	17.31	Creagrutus	8.37
2018 November	DSC_0231-KATP2.JPG	Limatulichthys	griseus	field	Peru	CV2-448	8.03680419921875	Bunocephalus	99.92	Rineloricaria	0.04	Ancistrus	0.03	Pimelodella	0.0	Knodus	0.0
2018 November	DSC_0231-KANT5.JPG	Pyrrhulina	cf. brevis	field	Peru	CV2-394	5.95703125	Pyrrhulina	99.89	Erythrinus	0.1	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2018 November	DSC_0232-CHT3.JPG	Corydoras	aeneus	field	Peru	CV1-024	11.1785888671875	Corydoras	99.9	Bujurquina	0.09	Ancistrus	0.0	Prochilodus	0.0	Moenkhausia	0.0
2018 November	DSC_0233-KANT5.JPG	Chrysobrycon	hesperus	field	Peru	CV2-396	6.085205078125	Pyrrhulina	32.13	Astyanax	26.51	Phenacogaster	15.15	Knodus	11.06	Curimata	3.21
2018 November	DSC_0233-MAP2.JPG	Pimelodus	blochii	field	Peru	CV1-250	32.9986572265625	Prochilodus	41.5	Tetragonopterus	30.49	Astyanax	16.44	Sorubim	5.74	Pygocentrus	2.72
2018 November	DSC_0234-CHT3.JPG	Corydoras	elegans	field	Peru	CV1-026	7.89337158203125	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2018 November	DSC_0234-MAP2.JPG	Hoplias 	malabaricus	field	Peru	CV1-251	15.39764404296875	Erythrinus	91.19	Bujurquina	7.06	Prochilodus	1.15	Oxyropsis	0.32	Charax	0.16
2018 November	DSC_0234-KANT5.JPG	Chrysobrycon	hesperus	field	Peru	CV2-397	3.802490234375	Knodus	63.68	Hemigrammus	27.87	Curimata	2.08	Phenacogaster	1.77	Hyphessobrycon	1.22
2018 November	DSC_0235-CHT3.JPG	Corydoras	elegans	field	Peru	CV1-027	9.09423828125	Corydoras	99.98	Bujurquina	0.01	Pyrrhulina	0.01	Ancistrus	0.0	Moenkhausia	0.0
2018 November	DSC_0235-MAP2.JPG	Loricaria	sp. 1	field	Peru	CV1-252	22.064208984375	Prochilodus	90.36	Erythrinus	2.65	Sorubim	2.06	Ancistrus	2.02	Bunocephalus	2.0
2018 November	DSC_0236-CHT3.JPG	Hemigrammus	sp. 2	field	Peru	CV1-028	6.4117431640625	Knodus	41.95	Moenkhausia	31.09	Phenacogaster	7.44	Astyanax	6.1	Hemigrammus	6.01
2018 November	DSC_0236-KANT5.JPG	Apistogramma	aff. cruzi	field	Peru	CV2-399	5.7861328125	Apistogramma	94.44	Bunocephalus	2.7	Corydoras	0.79	Ancistrus	0.5	Bario	0.42
2018 November	DSC_0236-KATP2.JPG	Imparfinis	cf. stictonotus	field	Peru	CV2-453	4.04815673828125	Gymnotus	90.93	Bunocephalus	2.44	Rineloricaria	2.32	Tatia	1.92	Astyanax	0.77
2018 November	DSC_0236-MAP2.JPG	Leporinus	friderici	field	Peru	CV1-253	5.718994140625	Charax	52.13	Bujurquina	33.89	Moenkhausia	4.65	Pygocentrus	1.75	Doras	1.63
2018 November	DSC_0237-KANT5.JPG	Apistogramma	bitaeniata	field	Peru	CV2-400	5.3680419921875	Apistogramma	78.51	Bujurquina	9.0	Oxyropsis	5.43	Ancistrus	1.59	Erythrinus	1.4
2018 November	DSC_0237-KATP2.JPG	Ochmacanthus 	reinhardtii 	field	Peru	CV2-454	3.98101806640625	Rineloricaria	33.17	Characidium	22.74	Gymnotus	12.98	Tatia	11.7	Erythrinus	11.64
2018 November	DSC_0237-CHT4.JPG	Moenkhausia	sp. 1	field	Peru	CV1-029	4.85076904296875	Moenkhausia	54.91	Phenacogaster	7.59	Gasteropelecus	4.77	Bunocephalus	3.57	Bario	3.49
2018 November	DSC_0238-KANT5.JPG	Apistogramma	aff. cruzi	field	Peru	CV2-401	4.1656494140625	Apistogramma	73.48	Ancistrus	25.38	Bujurquina	0.46	Moenkhausia	0.29	Otocinclus	0.11
2018 November	DSC_0238-KATP2.JPG	Characidium	sp. 1	field	Peru	CV2-455	4.17938232421875	Astyanax	49.51	Characidium	16.84	Corydoras	5.85	Creagrutus	3.09	Moenkhausia	3.07
2018 November	DSC_0238-MAP2.JPG	Leporinus	friderici	field	Peru	CV1-255	12.05902099609375	Moenkhausia	65.7	Bujurquina	10.19	Curimata	5.07	Doras	3.48	Pygocentrus	2.92
2018 November	DSC_0239-KANT5.JPG	Apistogramma	aff. cruzi	field	Peru	CV2-402	2.734375	Apistogramma	99.87	Bujurquina	0.11	Hyphessobrycon	0.01	Pimelodella	0.0	Knodus	0.0
2018 November	DSC_0239-MAP2.JPG	Leporinus	friderici	field	Peru	CV1-256	8.1756591796875	Moenkhausia	91.06	Astyanax	1.45	Hemigrammus	1.26	Curimata	1.24	Otocinclus	0.97
2018 November	DSC_0239-KATP2.JPG	Moenkhausia	collettii	field	Peru	CV2-456	6.5185546875	Phenacogaster	33.14	Hyphessobrycon	23.05	Bryconops	17.67	Moenkhausia	10.51	Knodus	6.5
2018 November	DSC_0240-KATP2.JPG	Moenkhausia	dichroura	field	Peru	CV2-457	4.01763916015625	Hyphessobrycon	48.58	Phenacogaster	44.41	Astyanax	1.76	Moenkhausia	1.24	Knodus	0.87
2018 November	DSC_0241-CHT4.JPG	Hemigrammus	sp. 2	field	Peru	CV1-031	9.01947021484375	Moenkhausia	41.36	Hemigrammus	41.29	Knodus	8.86	Astyanax	3.06	Gasteropelecus	1.54
2018 November	DSC_0241-MAP1.JPG	Phenacogaster	napoatilis	field	Peru	CV1-129	3.42864990234375	Phenacogaster	99.97	Hyphessobrycon	0.02	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0
2018 November	DSC_0242-KATP2.JPG	Characidium	cf. etheostoma	field	Peru	CV2-459	3.28369140625	Characidium	97.65	Hyphessobrycon	0.81	Astyanax	0.61	Otocinclus	0.3	Gymnotus	0.15
2018 November	DSC_0241-MAP2.JPG	Brachycalcinus	nummus	field	Peru	CV1-258	17.53387451171875	Moenkhausia	93.08	Tetragonopterus	6.23	Gasteropelecus	0.4	Astyanax	0.13	Bario	0.09
2018 November	DSC_0242-MAP1.JPG	Phenacogaster	napoatilis	field	Peru	CV1-130	3.3935546875	Phenacogaster	99.83	Moenkhausia	0.07	Astyanax	0.05	Hemigrammus	0.01	Knodus	0.01
2018 November	DSC_0242-MAP2.JPG	Brachycalcinus	nummus	field	Peru	CV1-259	3.9642333984375	Gasteropelecus	55.69	Moenkhausia	27.53	Hemigrammus	10.6	Knodus	1.76	Astyanax	0.81
2018 November	DSC_0243-KANT5.JPG	Moenkhausia	comma	field	Peru	CV2-406	9.74884033203125	Moenkhausia	61.72	Astyanax	37.48	Hemigrammus	0.2	Bario	0.19	Gasteropelecus	0.13
2018 November	DSC_0243-MAP2.JPG	Brachycalcinus	nummus	field	Peru	CV1-260	4.461669921875	Moenkhausia	49.62	Gasteropelecus	38.12	Hemigrammus	9.53	Astyanax	0.75	Bujurquina	0.28
2018 November	DSC_0243-MAP1.JPG	Moenkhausia	intermedia	field	Peru	CV1-131	7.04498291015625	Hemigrammus	51.22	Astyanax	42.62	Moenkhausia	2.77	Knodus	2.06	Pimelodella	0.46
2018 November	DSC_0244-KANT5.JPG	Hyphessobrycon	agulha	field	Peru	CV2-407	3.3203125	Hyphessobrycon	61.33	Hemigrammus	37.71	Moenkhausia	0.44	Curimata	0.12	Knodus	0.1
2018 November	DSC_0244-MAP1.JPG	Steindachnerina	sp. 1	field	Peru	CV1-132	7.29217529296875	Astyanax	89.13	Prochilodus	4.02	Moenkhausia	3.74	Creagrutus	2.74	Ancistrus	0.08
2018 November	DSC_0244-MAP2.JPG	Tetragonopterus	argenteus	field	Peru	CV1-261	6.38885498046875	Moenkhausia	58.25	Hemigrammus	36.44	Tetragonopterus	1.28	Gasteropelecus	1.27	Tyttocharax	0.62
2018 November	DSC_0245-MAP2.JPG	Moenkhausia	oligolepis	field	Peru	CV1-262	3.41033935546875	Moenkhausia	83.7	Hemigrammus	12.83	Astyanax	2.78	Phenacogaster	0.28	Hyphessobrycon	0.22
2018 November	DSC_0246-KANT5.JPG	Hyphessobrycon	cf. margitae	field	Peru	CV2-409	1.72576904296875	Hyphessobrycon	78.26	Hemigrammus	15.9	Moenkhausia	1.28	Characidium	1.06	Knodus	0.77
2018 November	DSC_0247-MAP1.JPG	Steindachnerina	sp. 1	field	Peru	CV1-135	6.49871826171875	Moenkhausia	39.95	Astyanax	38.84	Creagrutus	7.25	Prochilodus	6.88	Pimelodella	2.29
2018 November	DSC_0246-MAP1.JPG	Steindachnerina	sp. 1	field	Peru	CV1-134	11.10687255859375	Moenkhausia	66.4	Astyanax	23.97	Prochilodus	4.36	Bario	3.88	Creagrutus	0.39
2018 November	DSC_0248-KANT6.JPG	Corydoras	aeneus	field	Peru	CV2-411	7.98187255859375	Corydoras	99.98	Bujurquina	0.01	Ancistrus	0.0	Prochilodus	0.0	Moenkhausia	0.0
2018 November	DSC_0248-MAP2.JPG	Phenacogaster	cf. capitulatus	field	Peru	CV1-265	5.035400390625	Phenacogaster	99.69	Moenkhausia	0.22	Gasteropelecus	0.03	Astyanax	0.02	Hyphessobrycon	0.02
2018 November	DSC_0249-CV2-TRAMPA.JPG	Pinirampus	pinirampu	field	Peru	CV2-500	24.2767333984375	Prochilodus	75.04	Bunocephalus	13.0	Sorubim	4.77	Erythrinus	4.04	Ancistrus	1.51
2018 November	DSC_0249-KANT6.JPG	Corydoras	aeneus	field	Peru	CV2-412	7.183837890625	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2018 November	DSC_0250-KANT6.JPG	Apistogramma	bitaeniata	field	Peru	CV2-413	5.04608154296875	Bujurquina	93.0	Apistogramma	6.71	Corydoras	0.14	Erythrinus	0.04	Oxyropsis	0.02
2018 November	DSC_0251-MAP2.JPG	Serrasalmus	rhombeus	field	Peru	CV1-266	7.78656005859375	Moenkhausia	39.23	Tetragonopterus	18.33	Gasteropelecus	14.52	Astyanax	11.69	Hemigrammus	9.64
2018 November	DSC_0250-MAP1.JPG	Steindachnerina	sp. 1	field	Peru	CV1-138	11.21826171875	Prochilodus	63.3	Astyanax	31.53	Moenkhausia	1.99	Bario	0.77	Creagrutus	0.73
2018 November	DSC_0253-KANT6.JPG	Chrysobrycon	hesperus	field	Peru	CV2-416	4.962158203125	Hemigrammus	47.09	Knodus	29.79	Phenacogaster	9.03	Hyphessobrycon	3.74	Astyanax	3.69
2018 November	DSC_0252-MAP2.JPG	Corydoras	atropersonatus	field	Peru	CV1-267	3.2684326171875	Corydoras	99.44	Otocinclus	0.27	Rineloricaria	0.12	Gasteropelecus	0.04	Bujurquina	0.04
2018 November	DSC_0252-KANT6.JPG	Bujurquina	moriorum	field	Peru	CV2-415	8.28704833984375	Bujurquina	100.0	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2018 November	DSC_0253-MAP1.JPG	Steindachnerina	sp. 1	field	Peru	CV1-141	7.44171142578125	Moenkhausia	55.91	Astyanax	27.79	Prochilodus	10.46	Creagrutus	2.52	Bario	1.43
2018 November	DSC_0253-MAP2.JPG	Corydoras	atropersonatus	field	Peru	CV1-268	2.85797119140625	Corydoras	99.71	Otocinclus	0.13	Rineloricaria	0.08	Characidium	0.03	Gasteropelecus	0.02
2018 November	DSC_0254-KANT6.JPG	Chrysobrycon	hesperus	field	Peru	CV2-417	4.42352294921875	Moenkhausia	96.13	Astyanax	2.62	Phenacogaster	0.37	Hemigrammus	0.37	Hyphessobrycon	0.12
2018 November	DSC_0254-MAP1.JPG	Steindachnerina	sp. 1	field	Peru	CV1-142	8.5662841796875	Prochilodus	36.54	Astyanax	30.45	Creagrutus	8.95	Moenkhausia	7.97	Pimelodella	7.76
2018 November	DSC_0254-MAP2.JPG	Corydoras	atropersonatus	field	Peru	CV1-269	2.04010009765625	Corydoras	99.41	Bujurquina	0.22	Otocinclus	0.16	Rineloricaria	0.05	Characidium	0.05
2018 November	DSC_0255-KANT6.JPG	Chrysobrycon	hesperus	field	Peru	CV2-418	4.39453125	Astyanax	44.49	Phenacogaster	28.3	Moenkhausia	8.78	Characidium	7.67	Hyphessobrycon	3.58
2018 November	DSC_0255-MAP1.JPG	Steindachnerina	sp. 1	field	Peru	CV1-143	8.80126953125	Moenkhausia	82.16	Prochilodus	8.06	Astyanax	3.73	Bario	2.67	Doras	0.82
2018 November	DSC_0255-MAP2.JPG	Corydoras	trilineatus	field	Peru	CV1-270	2.87933349609375	Corydoras	73.93	Bujurquina	16.18	Otocinclus	2.1	Gasteropelecus	1.23	Characidium	0.8
2018 November	DSC_0256-MAP1.JPG	Steindachnerina	sp. 1	field	Peru	CV1-144	8.93402099609375	Astyanax	47.84	Moenkhausia	18.82	Creagrutus	18.19	Prochilodus	7.25	Bario	3.31
2018 November	DSC_0257-MAP1.JPG	Steindachnerina	sp. 1	field	Peru	CV1-145	7.12738037109375	Creagrutus	78.55	Astyanax	13.93	Moenkhausia	3.14	Prochilodus	2.92	Oxyropsis	0.48
2018 November	DSC_0257-KANT6.JPG	Hemigrammus	sp. 2	field	Peru	CV2-420	4.79736328125	Hemigrammus	93.71	Moenkhausia	4.85	Hyphessobrycon	0.69	Charax	0.38	Curimata	0.07
2018 November	DSC_0257-MAP2.JPG	Ancistrus	sp. 1	field	Peru	CV1-271	10.54840087890625	Ancistrus	100.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0	Sorubim	0.0
2018 November	DSC_0258-CV1-TRAMPA.JPG	Hoplias 	malabaricus	field	Peru	CV1-286	44.677734375	Bujurquina	30.01	Bario	20.0	Prochilodus	14.48	Pimelodella	9.46	Ancistrus	8.31
2018 November	DSC_0258-MAP1.JPG	Steindachnerina	sp. 1	field	Peru	CV1-146	7.171630859375	Astyanax	70.51	Creagrutus	12.87	Moenkhausia	7.95	Pimelodella	3.41	Prochilodus	3.18
2018 November	DSC_0258-MAP2.JPG	Corydoras	atropersonatus	field	Peru	CV1-272	2.79693603515625	Corydoras	99.97	Gasteropelecus	0.01	Otocinclus	0.01	Rineloricaria	0.01	Ancistrus	0.0
2018 November	DSC_0259-MAP2.JPG	Corydoras	atropersonatus	field	Peru	CV1-273	2.45361328125	Corydoras	99.3	Otocinclus	0.23	Gasteropelecus	0.18	Bujurquina	0.12	Characidium	0.06
2018 November	DSC_0259-KANT6.JPG	Moenkhausia	sp. 1	field	Peru	CV2-422	3.546142578125	Moenkhausia	89.87	Tetragonopterus	4.91	Hemigrammus	1.17	Hyphessobrycon	0.91	Astyanax	0.75
2018 November	DSC_0260-KANT6.JPG	Hemigrammus	sp. 1	field	Peru	CV2-423	1.629638671875	Moenkhausia	64.18	Hemigrammus	23.31	Hyphessobrycon	5.22	Tyttocharax	2.46	Creagrutus	1.63
2018 November	DSC_0260-MAP1.JPG	Knodus	caquetae	field	Peru	CV1-148	8.514404296875	Creagrutus	86.13	Bryconops	7.54	Knodus	6.21	Pimelodella	0.06	Astyanax	0.04
2018 November	DSC_0261-MAP1.JPG	Knodus	caquetae	field	Peru	CV1-149	5.438232421875	Knodus	74.43	Creagrutus	20.23	Bryconops	4.92	Pimelodella	0.39	Astyanax	0.01
2018 November	DSC_0263-CV1-TRAMPA.JPG	Ageneiosus	sp. 1	field	Peru	CV1-290	46.8780517578125	Pimelodella	39.86	Tatia	13.93	Ancistrus	9.02	Corydoras	5.82	Prochilodus	5.74
2018 November	DSC_0263-MAP1.JPG	Creagrutus	beni	field	Peru	CV1-151	5.5938720703125	Creagrutus	97.01	Bryconops	1.96	Pimelodella	0.39	Astyanax	0.3	Knodus	0.23
2018 November	DSC_0264-MAP1.JPG	Knodus	caquetae	field	Peru	CV1-152	6.70318603515625	Creagrutus	99.29	Astyanax	0.31	Knodus	0.2	Bryconops	0.18	Prochilodus	0.01
2018 November	DSC_0265-MAP1.JPG	Creagrutus	beni	field	Peru	CV1-153	6.0943603515625	Creagrutus	97.4	Bryconops	2.03	Knodus	0.28	Oxyropsis	0.08	Characidium	0.07
2018 November	DSC_0267-MAP1.JPG	Knodus	caquetae	field	Peru	CV1-154	4.06646728515625	Knodus	95.21	Creagrutus	3.62	Bryconops	1.04	Astyanax	0.04	Hemigrammus	0.04
2018 November	DSC_0267-MAP2.JPG	Characidium	cf. etheostoma	field	Peru	CV1-276	1.57928466796875	Characidium	90.93	Pimelodella	3.82	Otocinclus	1.49	Doras	0.48	Astyanax	0.42
2018 November	DSC_0268-MAP1.JPG	Creagrutus	beni	field	Peru	CV1-155	4.559326171875	Creagrutus	94.32	Knodus	1.73	Pimelodella	1.39	Astyanax	0.99	Bryconops	0.93
2018 November	DSC_0270-CV1-TRAMPA.JPG	Serrasalmus	rhombeus	field	Peru	CV1-291	11.39068603515625	Moenkhausia	89.85	Hemigrammus	2.26	Charax	1.73	Tetragonopterus	1.4	Astyanax	1.34
2018 November	DSC_0268-MAP2.JPG	Phenacogaster	napoatilis	field	Peru	CV1-277	2.5421142578125	Hemigrammus	52.27	Phenacogaster	35.89	Tyttocharax	3.3	Hyphessobrycon	3.07	Moenkhausia	1.72
2018 November	DSC_0269-MAP1.JPG	Knodus	caquetae	field	Peru	CV1-156	2.57415771484375	Knodus	61.4	Hemigrammus	24.31	Creagrutus	4.24	Moenkhausia	3.9	Astyanax	2.46
2018 November	DSC_0270-MAP1.JPG	Knodus	caquetae	field	Peru	CV1-157	2.734375	Knodus	92.28	Creagrutus	6.64	Hemigrammus	0.59	Bryconops	0.15	Moenkhausia	0.13
2018 November	DSC_0271-MAP1.JPG	Pimelodella	cf. hasemani	field	Peru	CV1-158	5.41229248046875	Pimelodella	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2018 November	DSC_0271-MAP2.JPG	Hypoptopoma	sp. 1	field	Peru	CV1-279	2.67791748046875	Oxyropsis	50.28	Otocinclus	41.11	Pimelodella	4.53	Erythrinus	2.47	Prochilodus	0.67
2018 November	DSC_0272-CHT6.JPG	Pyrrhulina	cf. brevis	field	Peru	CV1-041	11.15875244140625	Pyrrhulina	97.47	Erythrinus	2.16	Apistogramma	0.16	Prochilodus	0.11	Phenacogaster	0.03
2018 November	DSC_0273-MAP2.JPG	Otocinclus	vittatus	field	Peru	CV1-280	2.557373046875	Otocinclus	99.54	Oxyropsis	0.28	Characidium	0.12	Pimelodella	0.02	Corydoras	0.01
2018 November	DSC_0272-MAP1.JPG	Knodus	caquetae	field	Peru	CV1-159	3.070068359375	Knodus	71.05	Creagrutus	27.3	Bryconops	0.59	Pimelodella	0.53	Astyanax	0.21
2018 November	DSC_0274-MAP1.JPG	Imparfinis	cf. stictonotus	field	Peru	CV1-161	3.33404541015625	Pimelodella	89.74	Characidium	4.52	Rineloricaria	3.2	Oxyropsis	0.84	Otocinclus	0.76
2018 November	DSC_0274-CHT6.JPG	Hyphessobrycon	cf. margitae	field	Peru	CV1-043	4.9041748046875	Hyphessobrycon	99.43	Hemigrammus	0.23	Gymnotus	0.08	Knodus	0.05	Phenacogaster	0.03
2018 November	DSC_0275-CHT6.JPG	Moenkhausia	sp. 1	field	Peru	CV1-044	6.134033203125	Moenkhausia	95.2	Astyanax	3.36	Hemigrammus	1.08	Phenacogaster	0.13	Hyphessobrycon	0.06
2018 November	DSC_0275-MAP1.JPG	Imparfinis	cf. stictonotus	field	Peru	CV1-162	3.91998291015625	Pimelodella	94.52	Rineloricaria	1.99	Characidium	1.53	Tatia	0.76	Oxyropsis	0.66
2018 November	DSC_0275-MAP2.JPG	Bryconops	caudomaculatus	field	Peru	CV1-282	3.16162109375	Bryconops	65.54	Knodus	16.12	Creagrutus	8.44	Copella	2.03	Moenkhausia	1.67
2018 November	DSC_0276-CHT6.JPG	Moenkhausia	sp. 1	field	Peru	CV1-045	6.50787353515625	Moenkhausia	98.83	Hemigrammus	0.63	Astyanax	0.25	Charax	0.08	Pygocentrus	0.07
2018 November	DSC_0277-CHT6.JPG	Moenkhausia	sp. 1	field	Peru	CV1-046	4.79736328125	Moenkhausia	87.65	Hemigrammus	9.33	Pyrrhulina	0.89	Phenacogaster	0.79	Hyphessobrycon	0.6
2018 November	DSC_0277-MAP1.JPG	Imparfinis	cf. stictonotus	field	Peru	CV1-164	3.668212890625	Pimelodella	97.85	Oxyropsis	0.72	Characidium	0.44	Otocinclus	0.33	Rineloricaria	0.25
2018 November	DSC_0277-MAP2.JPG	Hypostomus	sp. 2	field	Peru	CV1-283	22.7142333984375	Prochilodus	94.67	Ancistrus	3.87	Tatia	0.58	Erythrinus	0.3	Pygocentrus	0.26
2018 November	DSC_0278-CHT6.JPG	Pyrrhulina	cf. brevis	field	Peru	CV1-047	8.47015380859375	Pyrrhulina	99.97	Erythrinus	0.02	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2018 November	DSC_0278-CV2-TRAMPA.JPG	Mylossoma	albiscopum	field	Peru	CV2-501	32.50732421875	Tetragonopterus	94.61	Gasteropelecus	4.36	Moenkhausia	0.23	Astyanax	0.2	Bunocephalus	0.18
2018 November	DSC_0278-MAP1.JPG	Imparfinis	cf. stictonotus	field	Peru	CV1-165	2.33917236328125	Pimelodella	97.81	Characidium	1.49	Oxyropsis	0.33	Tatia	0.1	Rineloricaria	0.08
2018 November	DSC_0279-CHT6.JPG	Brachyhypopomus	beebei	field	Peru	CV1-048	7.4371337890625	Erythrinus	93.53	Gymnotus	1.9	Oxyropsis	1.28	Ancistrus	1.18	Pyrrhulina	0.79
2018 November	DSC_0279-MAP1.JPG	Imparfinis	cf. stictonotus	field	Peru	CV1-166	1.71661376953125	Pimelodella	48.77	Characidium	42.75	Oxyropsis	6.34	Otocinclus	1.14	Tatia	0.3
2018 November	DSC_0281-MAP1.JPG	Otocinclus	vittatus	field	Peru	CV1-167	2.36968994140625	Otocinclus	87.63	Characidium	7.9	Pimelodella	2.15	Oxyropsis	0.46	Hyphessobrycon	0.41
2018 November	DSC_0285-CV1-TRAMPA.JPG	Boulengerella 	cuvieri	field	Peru	CV1-292	20.95184326171875	Prochilodus	88.6	Astyanax	9.08	Sorubim	1.34	Erythrinus	0.87	Ancistrus	0.05
2018 November	DSC_0285-MAP1.JPG	Otocinclus	vittatus	field	Peru	CV1-170	2.8411865234375	Otocinclus	95.5	Characidium	3.95	Oxyropsis	0.19	Hyphessobrycon	0.13	Corydoras	0.04
2018 November	DSC_0288-CV1-TRAMPA.JPG	Lasiancistrus	schomburgkii	field	Peru	CV1-293	18.81256103515625	Ancistrus	99.72	Prochilodus	0.22	Apistogramma	0.02	Bunocephalus	0.01	Gymnotus	0.01
2018 November	DSC_0290-CV1-TRAMPA.JPG	Lasiancistrus	schomburgkii	field	Peru	CV1-294	17.94586181640625	Ancistrus	99.98	Prochilodus	0.01	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2018 November	DSC_0290-KATP3.JPG	Steindachnerina	sp. 1	field	Peru	CV2-460	13.4735107421875	Moenkhausia	93.64	Astyanax	3.25	Prochilodus	2.17	Bario	0.4	Bryconops	0.17
2018 November	DSC_0290-MAP1.JPG	Corydoras	atropersonatus	field	Peru	CV1-173	2.53143310546875	Corydoras	99.99	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2018 November	DSC_0291-KATP3.JPG	Steindachnerina	sp. 1	field	Peru	CV2-461	17.1630859375	Astyanax	70.2	Moenkhausia	25.48	Bario	2.57	Prochilodus	1.49	Bryconops	0.07
2018 November	DSC_0291-MAP1.JPG	Limatulichthys	griseus	field	Peru	CV1-174	8.14361572265625	Ancistrus	99.89	Rineloricaria	0.09	Oxyropsis	0.01	Hemigrammus	0.0	Tetragonopterus	0.0
2018 November	DSC_0292-CV1-TRAMPA.JPG	Hypostomus	sp. 2	field	Peru	CV1-297	40.95306396484375	Prochilodus	99.85	Ancistrus	0.15	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2018 November	DSC_0292-KATP3.JPG	Steindachnerina	sp. 1	field	Peru	CV2-462	15.33660888671875	Moenkhausia	67.56	Bario	15.73	Astyanax	10.65	Prochilodus	2.29	Tetragonopterus	1.53
2018 November	DSC_0293-MAP1.JPG	Bryconops	caudomaculatus	field	Peru	CV1-176	6.34002685546875	Bryconops	98.23	Knodus	1.27	Pimelodella	0.34	Creagrutus	0.08	Copella	0.04
2018 November	DSC_0292-MAP1.JPG	Loricariichthys	sp. 1	field	Peru	CV1-175	5.93719482421875	Rineloricaria	86.54	Ancistrus	11.29	Bunocephalus	1.9	Gymnotus	0.23	Oxyropsis	0.03
2018 November	DSC_0294-CV1-TRAMPA.JPG	Aphanotorulus	cf. emarginatus	field	Peru	CV1-295	45.48492431640625	Prochilodus	98.67	Ancistrus	1.31	Bunocephalus	0.01	Knodus	0.0	Moenkhausia	0.0
2018 November	DSC_0294-KATP3.JPG	Moenkhausia	oligolepis	field	Peru	CV2-464	5.93109130859375	Moenkhausia	96.28	Astyanax	1.96	Knodus	0.68	Hyphessobrycon	0.5	Gasteropelecus	0.2
2018 November	DSC_0295-MAP1.JPG	Phenacogaster	napoatilis	field	Peru	CV1-178	2.44903564453125	Phenacogaster	95.62	Astyanax	2.25	Moenkhausia	0.92	Hemigrammus	0.84	Hyphessobrycon	0.24
2018 November	DSC_0296-KATP3.JPG	Sturisoma	nigrirostrum	field	Peru	CV2-465	35.31341552734375	Curimata	35.64	Prochilodus	34.84	Sorubim	15.26	Tatia	11.12	Erythrinus	0.84
2018 November	DSC_0296-MAP1.JPG	Moenkhausia	collettii	field	Peru	CV1-179	2.9541015625	Hemigrammus	50.51	Astyanax	21.32	Moenkhausia	13.61	Phenacogaster	4.63	Hyphessobrycon	3.64
2018 November	DSC_0297-MAP1.JPG	Creagrutus	beni	field	Peru	CV1-180	2.8778076171875	Creagrutus	93.65	Knodus	5.27	Bryconops	0.63	Astyanax	0.35	Pimelodella	0.03
2018 November	DSC_0298-KATP3.JPG	Sturisoma	nigrirostrum	field	Peru	CV2-466	37.2772216796875	Prochilodus	82.93	Sorubim	9.78	Tatia	3.64	Erythrinus	1.67	Curimata	1.24
2018 November	DSC_0298-MAP1.JPG	Creagrutus	beni	field	Peru	CV1-181	4.1229248046875	Creagrutus	96.0	Knodus	2.97	Bryconops	0.46	Astyanax	0.29	Moenkhausia	0.2
2018 November	DSC_0299-KATP3.JPG	Bujurquina	huallagae	field	Peru	CV2-467	14.4744873046875	Bujurquina	99.51	Charax	0.15	Bario	0.08	Moenkhausia	0.06	Corydoras	0.04
2018 November	DSC_0300-KATP3.JPG	Limatulichthys	griseus	field	Peru	CV2-468	4.547119140625	Oxyropsis	45.65	Rineloricaria	38.35	Ancistrus	10.26	Bunocephalus	1.9	Otocinclus	1.09
