Codigo foto	Carpeta/Subcarpeta	Camara usada	Fecha	Familia	Genero	Especie	Código/ ID del individuo*	Descripcion o Ubicacion	Quebrada-transecto	Colectores	Metodo de captura	file_name	Nombre cientifico
DSC_0450 - DSC_0451	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Bujurquina	moriorum	T4-CV1QH-07	Hermogeno	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0450.JPG	Bujurquina moriorum
DSC_0450 - DSC_0451	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Bujurquina	moriorum	T4-CV1QH-07	Hermogeno	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0451.JPG	Bujurquina moriorum
DSC_0452 - DSC_0453	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Aspredinidae	Bunocephalus 	caracoideus	T4-CV1QH-08	Hermogeno	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0452.JPG	Bunocephalus caracoideus
DSC_0452 - DSC_0453	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Aspredinidae	Bunocephalus 	caracoideus	T4-CV1QH-08	Hermogeno	T4-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0453.JPG	Bunocephalus caracoideus
DSC_0454 - DSC_0455	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Bario	steindachneri	T5-CV1QH-01	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0454.JPG	Bario steindachneri
DSC_0454 - DSC_0455	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Bario	steindachneri	T5-CV1QH-01	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0455.JPG	Bario steindachneri
DSC_0456 - DSC_0457	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T5-CV1QH-02	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0456.JPG	Moenkhausia comma
DSC_0456 - DSC_0457	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T5-CV1QH-02	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0457.JPG	Moenkhausia comma
DSC_0458 - DSC_0459	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T5-CV1QH-03	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0458.JPG	Moenkhausia comma
DSC_0458 - DSC_0459	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T5-CV1QH-03	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0459.JPG	Moenkhausia comma
DSC_0460 - DSC_0461	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T5-CV1QH-04	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0460.JPG	Moenkhausia sp. 1
DSC_0460 - DSC_0461	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T5-CV1QH-04	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0461.JPG	Moenkhausia sp. 1
DSC_0462 - DSC_0463	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	T5-CV1QH-05	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0462.JPG	Gasteropelecus sternicla
DSC_0462 - DSC_0463	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	T5-CV1QH-05	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0463.JPG	Gasteropelecus sternicla
DSC_0464 - DSC_0465	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T5-CV1QH-06	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0464.JPG	Moenkhausia comma
DSC_0464 - DSC_0465	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T5-CV1QH-06	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0465.JPG	Moenkhausia comma
DSC_0466 - DSC_0467	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T5-CV1QH-07	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0466.JPG	Moenkhausia comma
DSC_0466 - DSC_0467	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T5-CV1QH-07	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0467.JPG	Moenkhausia comma
DSC_0468 - DSC_0469	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T5-CV1QH-08	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0468.JPG	Moenkhausia comma
DSC_0468 - DSC_0469	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T5-CV1QH-08	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0469.JPG	Moenkhausia comma
DSC_0470 - DSC_0471	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T5-CV1QH-09	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0470.JPG	Moenkhausia sp. 1
DSC_0470 - DSC_0471	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T5-CV1QH-09	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0471.JPG	Moenkhausia sp. 1
DSC_0472 - DSC_0473	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	T5-CV1QH-10	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0472.JPG	Knodus sp. 1
DSC_0472 - DSC_0473	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	T5-CV1QH-10	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0473.JPG	Knodus sp. 1
DSC_0474 - DSC_0475	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	T5-CV1QH-11	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0474.JPG	Knodus sp. 1
DSC_0474 - DSC_0475	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	T5-CV1QH-11	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0475.JPG	Knodus sp. 1
DSC_0476 - DSC_0477	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Crenicichla	sp. 1	T5-CV1QH-12	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0476.JPG	Crenicichla sp. 1
DSC_0476 - DSC_0477	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Crenicichla	sp. 1	T5-CV1QH-12	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0477.JPG	Crenicichla sp. 1
DSC_0478 - DSC_0479	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae			T5-CV1QH-13	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0478.JPG	
DSC_0478 - DSC_0479	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae			T5-CV1QH-13	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0479.JPG	
DSC_0480 - DSC_0481	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Ancistrus	sp. 1	T5-CV1QH-14	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0480.JPG	Ancistrus sp. 1
DSC_0480 - DSC_0481	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Ancistrus	sp. 1	T5-CV1QH-14	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0481.JPG	Ancistrus sp. 1
DSC_0482 - DSC_0483	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	T5-CV1QH-15	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0482.JPG	Knodus sp. 1
DSC_0482 - DSC_0483	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	T5-CV1QH-15	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0483.JPG	Knodus sp. 1
DSC_0484 - DSC_0485	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	T6-CV1QH-01	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0484.JPG	Astyanax cf. lacustris
DSC_0484 - DSC_0485	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	T6-CV1QH-01	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0485.JPG	Astyanax cf. lacustris
DSC_0486 - DSC_0487	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	T6-CV1QH-02	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0486.JPG	Astyanas cf. anterior
DSC_0486 - DSC_0487	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	T6-CV1QH-02	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0487.JPG	Astyanas cf. anterior
DSC_0488 - DSC_0489	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	T6-CV1QH-03	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0488.JPG	Astyanas cf. anterior
DSC_0488 - DSC_0489	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	T6-CV1QH-03	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0489.JPG	Astyanas cf. anterior
DSC_0490 - DSC_0491	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	T6-CV1QH-04	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0490.JPG	Astyanas cf. anterior
DSC_0490 - DSC_0491	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	T6-CV1QH-04	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0491.JPG	Astyanas cf. anterior
DSC_0492 - DSC_0493	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	T6-CV1QH-05	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0492.JPG	Astyanax cf. lacustris
DSC_0492 - DSC_0493	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	T6-CV1QH-05	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0493.JPG	Astyanax cf. lacustris
DSC_0494 - DSC_0495	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	T6-CV1QH-06	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0494.JPG	Astyanax cf. lacustris
DSC_0494 - DSC_0495	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	T6-CV1QH-06	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0495.JPG	Astyanax cf. lacustris
DSC_0496 - DSC_0497	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	T6-CV1QH-07	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0496.JPG	Astyanax cf. lacustris
DSC_0496 - DSC_0497	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	T6-CV1QH-07	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0497.JPG	Astyanax cf. lacustris
DSC_0498 - DSC_0499	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T6-CV1QH-08	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0498.JPG	Moenkhausia comma
DSC_0498 - DSC_0499	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T6-CV1QH-08	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0499.JPG	Moenkhausia comma
DSC_0500 - DSC_0501	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T6-CV1QH-09	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0500.JPG	Moenkhausia comma
DSC_0500 - DSC_0501	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T6-CV1QH-09	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0501.JPG	Moenkhausia comma
DSC_0502 - DSC_0503	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Ancistrus		T6-CV1QH-10	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0502.JPG	
DSC_0502 - DSC_0503	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Ancistrus		T6-CV1QH-10	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0503.JPG	
DSC_0504 - DSC_0505	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Bujurquina	moriorum	T6-CV1QH-11	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0504.JPG	Bujurquina moriorum
DSC_0504 - DSC_0505	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Bujurquina	moriorum	T6-CV1QH-11	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0505.JPG	Bujurquina moriorum
DSC_0506 - DSC_0507	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	T6-CV1QH-12	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0506.JPG	Corydoras aeneus
DSC_0506 - DSC_0507	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	T6-CV1QH-12	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0507.JPG	Corydoras aeneus
DSC_0508 - DSC_0509	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T6-CV1QH-13	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0508.JPG	Moenkhausia comma
DSC_0508 - DSC_0509	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T6-CV1QH-13	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0509.JPG	Moenkhausia comma
DSC_0510 - DSC_0511	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T6-CV1QH-14	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0510.JPG	Moenkhausia comma
DSC_0510 - DSC_0511	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	T6-CV1QH-14	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0511.JPG	Moenkhausia comma
DSC_0527 - DSC_0528	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA01	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0527.JPG	Knodus sp. 1
DSC_0527 - DSC_0528	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA01	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0528.JPG	Knodus sp. 1
DSC_0529 - DSC_0530	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA02	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0529.JPG	Knodus sp. 1
DSC_0529 - DSC_0530	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA02	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0530.JPG	Knodus sp. 1
DSC_0531 - DSC_0532	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	PM01-CV1QMA03	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0531.JPG	Creagrutus beni
DSC_0531 - DSC_0532	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	PM01-CV1QMA03	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0532.JPG	Creagrutus beni
DSC_0533 - DSC_0534	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA04	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0533.JPG	Knodus sp. 1
DSC_0533 - DSC_0534	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA04	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0534.JPG	Knodus sp. 1
DSC_0535 - DSC_0536	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA05	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0535.JPG	Knodus sp. 1
DSC_0535 - DSC_0536	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA05	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0536.JPG	Knodus sp. 1
DSC_0537 - DSC_0538	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA06	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0537.JPG	Knodus sp. 1
DSC_0537 - DSC_0538	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA06	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0538.JPG	Knodus sp. 1
DSC_0539 - DSC_0540	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA07	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0539.JPG	Knodus sp. 1
DSC_0539 - DSC_0540	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA07	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0540.JPG	Knodus sp. 1
DSC_0541 - DSC_0542	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA08	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0541.JPG	Knodus sp. 1
DSC_0541 - DSC_0542	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA08	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0542.JPG	Knodus sp. 1
DSC_0543 - DSC_0544	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	PM01-CV1QMA09	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0543.JPG	Creagrutus beni
DSC_0543 - DSC_0544	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	PM01-CV1QMA09	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0544.JPG	Creagrutus beni
DSC_0545 - DSC_0546	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA10	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0545.JPG	Knodus sp. 1
DSC_0545 - DSC_0546	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA10	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0546.JPG	Knodus sp. 1
DSC_0547 - DSC_0548	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA11	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0547.JPG	Knodus sp. 1
DSC_0547 - DSC_0548	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA11	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0548.JPG	Knodus sp. 1
DSC_0549 - DSC_0550	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	PM01-CV1QMA12	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0549.JPG	Creagrutus beni
DSC_0549 - DSC_0550	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	PM01-CV1QMA12	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0550.JPG	Creagrutus beni
DSC_0551 - DSC_0552	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA13	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0551.JPG	Knodus sp. 1
DSC_0551 - DSC_0552	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	PM01-CV1QMA13	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0552.JPG	Knodus sp. 1
DSC_0553 - DSC_0554	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	PM01-CV1QMA14	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0553.JPG	Creagrutus beni
DSC_0553 - DSC_0554	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	PM01-CV1QMA14	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0554.JPG	Creagrutus beni
DSC_0555 - DSC_0556	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Tyttocharax	sp. 1	PM01-CV1QMA15	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0555.JPG	Tyttocharax sp. 1
DSC_0555 - DSC_0556	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Tyttocharax	sp. 1	PM01-CV1QMA15	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0556.JPG	Tyttocharax sp. 1
