Codigo foto	Carpeta/Subcarpeta	Camara usada	Fecha	Familia	Genero	Especie	Nombre cientifico	Código/ ID del individuo*	Descripcion o Ubicacion	Quebrada-transecto	Colectores	Metodo de captura	file_name
DSC_1247-DSC_1248	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-06	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1248.JPG
DSC_1249-DSC_1250	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Lasiancistrus	schomburgkii	Lasiancistrus schomburgkii	P3-CV2QKATI-07	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1249.JPG
DSC_1249-DSC_1250	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Lasiancistrus	schomburgkii	Lasiancistrus schomburgkii	P3-CV2QKATI-07	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1250.JPG
DSC_1251-DSC_1252	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	Limatulichtys griseus	P3-CV2QKATI-08	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1251.JPG
DSC_1251-DSC_1252	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	Limatulichtys griseus	P3-CV2QKATI-08	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1252.JPG
DSC_1253-DSC_1254	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Bryconops	caudomaculatus	Bryconops caudomaculatus	P3-CV2QKATI-09	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1253.JPG
DSC_1253-DSC_1254	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Bryconops	caudomaculatus	Bryconops caudomaculatus	P3-CV2QKATI-09	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1254.JPG
DSC_1255-DSC_1256	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 1	Pimelodella sp. 1	P3-CV2QKATI-10	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1255.JPG
DSC_1255-DSC_1256	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 1	Pimelodella sp. 1	P3-CV2QKATI-10	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1256.JPG
DSC_1257-DSC_1258	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-11	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1257.JPG
DSC_1257-DSC_1258	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-11	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1258.JPG
DSC_1259-DSC_1260	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P3-CV2QKATI-12	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1259.JPG
DSC_1259-DSC_1260	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P3-CV2QKATI-12	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1260.JPG
DSC_1261-DSC_1262	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Farlowella	platorynchus	Farlowella platorynchus	P3-CV2QKATI-13	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1261.JPG
DSC_1261-DSC_1262	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Farlowella	platorynchus	Farlowella platorynchus	P3-CV2QKATI-13	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1262.JPG
DSC_1263-DSC_1264	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-14	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1263.JPG
DSC_1263-DSC_1264	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-14	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1264.JPG
DSC_1265-DSC_1266	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P3-CV2QKATI-15	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1265.JPG
DSC_1265-DSC_1266	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P3-CV2QKATI-15	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1266.JPG
DSC_1267-DSC_1268	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-16	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1267.JPG
DSC_1267-DSC_1268	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-16	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1268.JPG
DSC_1269-DSC_1270	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Otocinclus	sp. 1	Otocinclus sp. 1	P3-CV2QKATI-17	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1269.JPG
DSC_1269-DSC_1270	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Otocinclus	sp. 1	Otocinclus sp. 1	P3-CV2QKATI-17	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1270.JPG
DSC_1271-DSC_1272	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-18	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1271.JPG
DSC_1271-DSC_1272	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-18	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1272.JPG
DSC_1273-DSC_1274	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Farlowella	platorynchus	Farlowella platorynchus	P3-CV2QKATI-19	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1273.JPG
DSC_1273-DSC_1274	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Farlowella	platorynchus	Farlowella platorynchus	P3-CV2QKATI-19	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1274.JPG
DSC_1275-DSC_1276	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-20	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1275.JPG
DSC_1275-DSC_1276	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-20	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1276.JPG
DSC_1277-DSC_1278	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Crenicichla	anthurus	Crenicichla anthurus	P3-CV2QKATI-21	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1277.JPG
DSC_1277-DSC_1278	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Crenicichla	anthurus	Crenicichla anthurus	P3-CV2QKATI-21	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1278.JPG
DSC_1279-DSC_1280	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Heptapteridae	Imparfinis	cf. stictonotus	Imparfinus cf. stictonotus	P3-CV2QKATI-22	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1279.JPG
DSC_1279-DSC_1280	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Heptapteridae	Imparfinis	cf. stictonotus	Imparfinus cf. stictonotus	P3-CV2QKATI-22	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1280.JPG
DSC_1281-DSC_1282	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-23	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1281.JPG
DSC_1281-DSC_1282	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-23	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1282.JPG
DSC_1283-DSC_1284	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-24	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1283.JPG
DSC_1283-DSC_1284	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-24	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1284.JPG
DSC_1285-DSC_1286	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	P3-CV2QKATI-25	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1285.JPG
DSC_1285-DSC_1286	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	P3-CV2QKATI-25	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1286.JPG
DSC_1287-DSC_1288	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-26	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1287.JPG
DSC_1287-DSC_1288	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-26	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1288.JPG
DSC_1289-DSC_1290	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-27	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1289.JPG
DSC_1289-DSC_1290	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-27	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1290.JPG
DSC_1291-DSC_1292	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Crenuchidae	Characidium	cf. etheostoma	Characidium cf. etheostoma	P3-CV2QKATI-28	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1291.JPG
DSC_1291-DSC_1292	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Crenuchidae	Characidium	cf. etheostoma	Characidium cf. etheostoma	P3-CV2QKATI-28	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1292.JPG
DSC_1293-DSC_1294	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P3-CV2QKATI-29	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1293.JPG
DSC_1293-DSC_1294	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P3-CV2QKATI-29	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1294.JPG
DSC_1295-DSC_1296	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-30	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1295.JPG
DSC_1295-DSC_1296	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-30	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1296.JPG
DSC_1297-DSC_1298	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Crenuchidae	Characidium	cf. etheostoma	Characidium cf. etheostoma	P3-CV2QKATI-31	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1297.JPG
DSC_1297-DSC_1298	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Crenuchidae	Characidium	cf. etheostoma	Characidium cf. etheostoma	P3-CV2QKATI-31	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1298.JPG
DSC_1299-DSC_1300	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Rineloricaria	sp. 1	Rineloricaria sp. 1	P3-CV2QKATI-32	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1299.JPG
DSC_1299-DSC_1300	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Rineloricaria	sp. 1	Rineloricaria sp. 1	P3-CV2QKATI-32	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1300.JPG
DSC_1301-DSC_1302	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Crenuchidae	Characidium	cf. etheostoma	Characidium cf. etheostoma	P3-CV2QKATI-33	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1301.JPG
DSC_1301-DSC_1302	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Crenuchidae	Characidium	cf. etheostoma	Characidium cf. etheostoma	P3-CV2QKATI-33	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1302.JPG
DSC_1303-DSC_1304	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-34	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1303.JPG
DSC_1303-DSC_1304	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P3-CV2QKATI-34	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1304.JPG
DSC_1305-DSC_1306	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Crenuchidae	Characidium	cf. etheostoma	Characidium cf. etheostoma	P3-CV2QKATI-35	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1305.JPG
DSC_1305-DSC_1306	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Crenuchidae	Characidium	cf. etheostoma	Characidium cf. etheostoma	P3-CV2QKATI-35	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1306.JPG
DSC_1307-DSC_1308	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Otocinclus	sp. 1	Otocinclus sp. 1	P3-CV2QKATI-36	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1307.JPG
DSC_1307-DSC_1308	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Otocinclus	sp. 1	Otocinclus sp. 1	P3-CV2QKATI-36	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1308.JPG
DSC_1309-DSC_1310	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P3-CV2QKATI-37	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1309.JPG
DSC_1309-DSC_1310	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P3-CV2QKATI-37	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1310.JPG
DSC_1311-DSC_1312	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Microschemobrycon	sp. 1	Microschemobrycon sp. 1	P3-CV2QKATI-38	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1311.JPG
DSC_1311-DSC_1312	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Microschemobrycon	sp. 1	Microschemobrycon sp. 1	P3-CV2QKATI-38	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1312.JPG
DSC_0792 - DSC_0793	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Crenicichla	proteus	Crenicichla proteus	KACV2-01	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0792.JPG
DSC_0792 - DSC_0793	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Cichlidae	Crenicichla	proteus	Crenicichla proteus	KACV2-01	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0793.JPG
DSC_0794 - DSC_0795	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Anostomidae	Leporinus	fridereci	Leporinus fridereci	KACV2-02	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0794.JPG
DSC_0794 - DSC_0795	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Anostomidae	Leporinus	fridereci	Leporinus fridereci	KACV2-02	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0795.JPG
DSC_0796 - DSC_0797	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-03	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0796.JPG
DSC_0796 - DSC_0797	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-03	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0797.JPG
DSC_0798 - DSC_0799	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-04	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0798.JPG
DSC_0798 - DSC_0799	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-04	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0799.JPG
DSC_0800 - DSC_0801	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-05	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0800.JPG
DSC_0800 - DSC_0801	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-05	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0801.JPG
DSC_0802 - DSC_0803	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-06	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0802.JPG
DSC_0802 - DSC_0803	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-06	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0803.JPG
DSC_0800 - DSC_0803	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Curimatidae	Steindachnerina	guentheri	Steindachnerina guentheri	KACV2-07	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0800.JPG
DSC_0800 - DSC_0803	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Curimatidae	Steindachnerina	guentheri	Steindachnerina guentheri	KACV2-07	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0801.JPG
DSC_0800 - DSC_0803	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Curimatidae	Steindachnerina	guentheri	Steindachnerina guentheri	KACV2-07	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0802.JPG
DSC_0800 - DSC_0803	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 29 00:00:00 EST 2019	Curimatidae	Steindachnerina	guentheri	Steindachnerina guentheri	KACV2-07	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_0803.JPG
DSC_1083 - DSC_1084	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-08	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1083.JPG
DSC_1083 - DSC_1084	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-08	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1084.JPG
DSC_1085 - DSC_1086	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Serrasalmidae	Serrasalmus	rhombeus	Serrasalmus rhombeus	KACV2-09	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1085.JPG
DSC_1085 - DSC_1086	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Serrasalmidae	Serrasalmus	rhombeus	Serrasalmus rhombeus	KACV2-09	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1086.JPG
DSC_1087 - DSC_1088	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Anostomidae	Rhytiodus	argenteofuscus	Rhytiodus argenteofuscus	KACV2-10	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1087.JPG
DSC_1087 - DSC_1088	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Anostomidae	Rhytiodus	argenteofuscus	Rhytiodus argenteofuscus	KACV2-10	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1088.JPG
DSC_1089 - DSC_1090	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-11	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1089.JPG
DSC_1089 - DSC_1090	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-11	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1090.JPG
DSC_1091 - DSC_1092	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-12	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1091.JPG
DSC_1091 - DSC_1092	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-12	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1092.JPG
DSC_1093 - DSC_1094	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-13	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1093.JPG
DSC_1093 - DSC_1094	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	Hoplias malabaricus	KACV2-13	katira	CV2-trampa	Leo, Morgan, Esau, Perciles	Red de espera 	DSC_1094.JPG
